"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"5001600US2604","Congressional District 4 (116th Congress), Michigan","554656","2704","114995","2116","114502","1772","186981","2026","138178","1702","276350","1791","278306","2101","525985","2815","N","N","3750","706","N","N","N","N","N","N","N","N","16176","998","513902","2390","14530","2357","35673","2601","192577","5854","142474","4905","53220","2570","72831","3553","43351","2998","504453","4227","116182","4335","531178","3240","68130","3959","463048","4546","54057","1216","(X)","(X)","20.7","0.4","20.6","0.3","33.7","0.3","24.9","0.3","49.8","0.3","50.2","0.3","94.8","0.3","N","N","0.7","0.1","N","N","N","N","N","N","N","N","2.9","0.2","92.7","0.3","2.6","0.4","6.4","0.5","34.7","1.0","25.7","0.9","9.6","0.5","13.1","0.6","7.8","0.5","90.9","0.6","20.9","0.7","(X)","(X)","12.8","0.7","87.2","0.7","(X)","(X)"
"5001600US2605","Congressional District 5 (116th Congress), Michigan","521742","2894","99114","1873","110685","2315","183992","2206","127951","1674","249238","1786","272504","2040","415208","2847","85562","2078","4111","721","N","N","N","N","N","N","N","N","20884","935","399519","2644","10677","1534","44183","3743","173364","6336","144175","6354","52367","3058","63877","3874","33099","3025","466882","4869","96976","5014","516650","3224","77373","5798","439277","6246","47579","1212","(X)","(X)","19.0","0.3","21.2","0.4","35.3","0.4","24.5","0.3","47.8","0.2","52.2","0.2","79.6","0.3","16.4","0.4","0.8","0.1","N","N","N","N","N","N","N","N","4.0","0.2","76.6","0.3","2.0","0.3","8.5","0.7","33.2","1.2","27.6","1.2","10.0","0.6","12.2","0.7","6.3","0.6","89.5","0.8","18.6","1.0","(X)","(X)","15.0","1.1","85.0","1.1","(X)","(X)"
"5001600US2606","Congressional District 6 (116th Congress), Michigan","542562","3022","117180","2031","121522","1991","176498","2165","127362","1016","264833","1845","277729","2139","474591","2821","43121","2202","5011","1203","N","N","N","N","3858","1120","N","N","20513","1653","460235","2084","12441","1855","37384","2768","165233","5386","138787","5021","48607","3491","90274","4565","49836","2989","492737","4710","140110","5266","532701","3365","66544","4407","466157","5387","56655","1434","(X)","(X)","21.6","0.3","22.4","0.3","32.5","0.3","23.5","0.2","48.8","0.2","51.2","0.2","87.5","0.3","7.9","0.4","0.9","0.2","N","N","N","N","0.7","0.2","N","N","3.8","0.3","84.8","0.3","2.3","0.3","6.9","0.5","30.5","1.0","25.6","0.9","9.0","0.6","16.6","0.8","9.2","0.5","90.8","0.6","25.8","0.9","(X)","(X)","12.5","0.8","87.5","0.8","(X)","(X)"
"5001600US2607","Congressional District 7 (116th Congress), Michigan","550964","3494","98763","2285","121877","2549","195675","2637","134649","1794","275688","2462","275276","2466","508776","3597","N","N","4836","1449","N","N","N","N","N","N","N","N","18754","1304","493471","3426","11673","1670","37315","2847","178008","5959","135244","4835","55373","3203","86640","4461","46711","3160","501976","4604","133351","4829","530207","4092","51504","3744","478703","5107","61189","1034","(X)","(X)","17.9","0.4","22.1","0.4","35.5","0.4","24.4","0.3","50.0","0.3","50.0","0.3","92.3","0.4","N","N","0.9","0.3","N","N","N","N","N","N","N","N","3.4","0.2","89.6","0.4","2.1","0.3","6.8","0.5","32.3","1.1","24.5","0.9","10.1","0.6","15.7","0.8","8.5","0.6","91.1","0.6","24.2","0.8","(X)","(X)","9.7","0.7","90.3","0.7","(X)","(X)"
"5001600US2608","Congressional District 8 (116th Congress), Michigan","562613","5772","131060","3328","118940","3063","196736","3625","115877","3538","270124","4010","292489","3233","499463","5869","31602","2192","16846","2123","N","N","N","N","N","N","10387","1839","22756","1922","481275","5734","6873","1542","24661","2594","126893","4894","148401","6528","47904","2741","129251","4437","78630","3411","531079","6182","207881","5363","543580","5968","50172","4273","493408","6531","75068","1747","(X)","(X)","23.3","0.5","21.1","0.5","35.0","0.6","20.6","0.6","48.0","0.4","52.0","0.4","88.8","0.6","5.6","0.4","3.0","0.4","N","N","N","N","N","N","1.8","0.3","4.0","0.3","85.5","0.6","1.2","0.3","4.4","0.5","22.6","0.9","26.4","1.1","8.5","0.5","23.0","0.8","14.0","0.6","94.4","0.5","36.9","0.9","(X)","(X)","9.2","0.8","90.8","0.8","(X)","(X)"
"5001600US2609","Congressional District 9 (116th Congress), Michigan","556032","6842","111435","5206","135581","4740","187191","5231","121825","4087","265175","4319","290857","4932","442557","7612","N","N","23030","2631","N","N","N","N","N","N","11337","1939","11308","2029","433648","7693","15479","2541","31638","2939","165995","6901","132040","5870","47223","3680","104368","4703","59289","3600","508915","6614","163657","5894","551636","6957","46288","3845","505348","7318","63208","1815","(X)","(X)","20.0","0.8","24.4","0.9","33.7","0.8","21.9","0.7","47.7","0.6","52.3","0.6","79.6","1.0","N","N","4.1","0.5","N","N","N","N","N","N","2.0","0.3","2.0","0.4","78.0","1.0","2.8","0.4","5.7","0.5","29.9","1.2","23.7","1.1","8.5","0.7","18.8","0.8","10.7","0.6","91.5","0.6","29.4","1.0","(X)","(X)","8.4","0.7","91.6","0.7","(X)","(X)"
"5001600US2610","Congressional District 10 (116th Congress), Michigan","554418","5224","97451","3552","115399","3424","205003","4105","136565","3473","272654","3118","281764","3597","518108","6297","N","N","6806","1716","N","N","N","N","3065","1169","N","N","11939","1342","509968","6092","11155","1615","34101","2855","177271","6075","139301","5659","61865","3393","84841","4084","45884","2715","509162","5862","130725","4719","548515","5649","41860","3178","506655","6191","67518","1822","(X)","(X)","17.6","0.6","20.8","0.6","37.0","0.6","24.6","0.6","49.2","0.4","50.8","0.4","93.5","0.8","N","N","1.2","0.3","N","N","N","N","0.6","0.2","N","N","2.2","0.2","92.0","0.8","2.0","0.3","6.2","0.5","32.0","1.0","25.1","1.0","11.2","0.6","15.3","0.7","8.3","0.5","91.8","0.6","23.6","0.8","(X)","(X)","7.6","0.6","92.4","0.6","(X)","(X)"
"5001600US2611","Congressional District 11 (116th Congress), Michigan","537952","7149","91909","5041","113839","5002","206317","5547","125887","4625","264093","4717","273859","4849","460322","7143","28506","4272","37059","3529","N","N","N","N","1699","669","9255","1997","16518","2311","447104","7494","6117","1072","19993","2114","107238","5170","117806","5548","47383","3650","140327","5747","99088","3481","511842","7132","239415","6377","533420","6915","28203","3460","505217","7693","86596","1927","(X)","(X)","17.1","0.9","21.2","1.0","38.4","0.9","23.4","0.8","49.1","0.6","50.9","0.6","85.6","0.9","5.3","0.8","6.9","0.7","N","N","N","N","0.3","0.1","1.7","0.4","3.1","0.4","83.1","1.1","1.1","0.2","3.7","0.4","19.9","0.9","21.9","1.0","8.8","0.7","26.1","1.0","18.4","0.7","95.1","0.4","44.5","1.1","(X)","(X)","5.3","0.7","94.7","0.7","(X)","(X)"
"5001600US2612","Congressional District 12 (116th Congress), Michigan","525725","7816","139539","4763","114277","4131","164689","4726","107220","4435","251851","4735","273874","5386","424416","8645","59495","3685","19213","1723","N","N","N","N","7249","2440","13253","2165","26547","3477","408006","8957","11312","1408","33814","2669","137247","5325","139853","6046","40927","2871","90744","4683","71828","4018","480599","7551","162572","6647","508207","8308","66131","4946","442076","8501","62744","1684","(X)","(X)","26.5","0.8","21.7","0.8","31.3","0.7","20.4","0.8","47.9","0.6","52.1","0.6","80.7","1.1","11.3","0.7","3.7","0.3","N","N","N","N","1.4","0.5","2.5","0.4","5.0","0.7","77.6","1.1","2.2","0.3","6.4","0.5","26.1","0.9","26.6","1.1","7.8","0.5","17.3","0.9","13.7","0.7","91.4","0.5","30.9","1.2","(X)","(X)","13.0","0.9","87.0","0.9","(X)","(X)"
"5001600US2613","Congressional District 13 (116th Congress), Michigan","485588","10509","116798","5139","115661","4606","158143","5402","94986","3748","227640","6219","257948","6655","190393","6183","271825","9678","2866","854","N","N","N","N","8394","2395","9069","1889","21764","2954","178293","5677","15648","2608","56469","3932","180470","9317","126703","6618","36160","3356","45689","2916","24449","2277","413471","10273","70138","3530","480670","10220","105401","6254","375269","9718","38901","1652","(X)","(X)","24.1","0.8","23.8","0.9","32.6","0.9","19.6","0.7","46.9","0.8","53.1","0.8","39.2","1.2","56.0","1.2","0.6","0.2","N","N","N","N","1.7","0.5","1.9","0.4","4.5","0.6","36.7","1.1","3.2","0.5","11.6","0.8","37.2","1.6","26.1","1.2","7.4","0.7","9.4","0.6","5.0","0.5","85.1","1.0","14.4","0.8","(X)","(X)","21.9","1.2","78.1","1.2","(X)","(X)"
"5001600US2614","Congressional District 14 (116th Congress), Michigan","496156","9629","108198","5422","114345","5059","165266","5898","108347","4272","230572","6093","265584","6093","176416","6359","290354","9796","15272","2572","N","N","N","N","3613","1017","8673","1559","14376","2088","167550","6337","12492","1900","36640","3927","132503","6197","122807","5518","33785","3114","91095","5020","66834","4017","447024","9538","157929","6228","488228","9537","81766","6219","406462","10669","50034","1674","(X)","(X)","21.8","1.0","23.0","0.9","33.3","1.0","21.8","0.8","46.5","0.8","53.5","0.8","35.6","1.3","58.5","1.3","3.1","0.5","N","N","N","N","0.7","0.2","1.7","0.3","2.9","0.4","33.8","1.3","2.5","0.4","7.4","0.8","26.7","1.1","24.8","1.0","6.8","0.6","18.4","1.0","13.5","0.8","90.1","0.9","31.8","1.3","(X)","(X)","16.7","1.3","83.3","1.3","(X)","(X)"
"5001600US2701","Congressional District 1 (116th Congress), Minnesota","497765","2954","103358","2143","112843","2109","160997","1886","120567","1027","244261","1920","253504","2150","463854","2282","8465","1565","9536","1416","N","N","N","N","6791","1235","7001","1303","18524","1729","452931","1737","9322","1488","22874","1856","146822","4750","114765","4131","61869","3502","93116","3899","48997","2535","465569","3526","142113","4360","480386","3456","38920","3023","441466","4301","67213","1206","(X)","(X)","20.8","0.4","22.7","0.4","32.3","0.4","24.2","0.2","49.1","0.3","50.9","0.3","93.2","0.5","1.7","0.3","1.9","0.3","N","N","N","N","1.4","0.2","1.4","0.3","3.7","0.3","91.0","0.5","1.9","0.3","4.6","0.4","29.5","0.9","23.1","0.8","12.4","0.7","18.7","0.8","9.8","0.5","93.5","0.5","28.6","0.9","(X)","(X)","8.1","0.6","91.9","0.6","(X)","(X)"
"5001600US2702","Congressional District 2 (116th Congress), Minnesota","517880","3963","97765","2455","135104","2693","183241","2238","101770","1929","253501","2618","264379","2416","453246","3889","20613","2548","20697","2134","N","N","N","N","7791","2333","N","N","20144","1969","441499","3389","6704","1726","19198","2724","117927","5590","117500","5408","60578","3795","134801","5387","61172","3710","491978","4896","195973","5841","508595","4017","27376","2829","481219","4620","91024","1869","(X)","(X)","18.9","0.4","26.1","0.5","35.4","0.4","19.7","0.3","48.9","0.3","51.1","0.3","87.5","0.6","4.0","0.5","4.0","0.4","N","N","N","N","1.5","0.5","N","N","3.9","0.4","85.3","0.7","1.3","0.3","3.7","0.5","22.8","1.1","22.7","1.0","11.7","0.7","26.0","1.0","11.8","0.7","95.0","0.6","37.8","1.1","(X)","(X)","5.4","0.6","94.6","0.6","(X)","(X)"
"5001600US2703","Congressional District 3 (116th Congress), Minnesota","528462","6347","86071","4672","132999","5204","193977","5450","115415","3795","252533","4886","275929","4306","444646","7084","32674","4215","31384","3242","N","N","N","N","5267","2199","N","N","14187","2464","436227","7080","8069","1661","16345","2008","99066","6067","105851","5450","50391","3563","167782","5756","80958","4559","504048","5983","248740","6504","525290","6251","24952","3188","500338","6667","98267","2410","(X)","(X)","16.3","0.8","25.2","1.0","36.7","0.9","21.8","0.7","47.8","0.6","52.2","0.6","84.1","1.0","6.2","0.8","5.9","0.6","N","N","N","N","1.0","0.4","N","N","2.7","0.5","82.5","1.0","1.5","0.3","3.1","0.4","18.7","1.1","20.0","1.0","9.5","0.7","31.7","1.1","15.3","0.8","95.4","0.5","47.1","1.1","(X)","(X)","4.8","0.6","95.2","0.6","(X)","(X)"
"5001600US2704","Congressional District 4 (116th Congress), Minnesota","516588","5198","111422","2978","132863","3393","165215","2598","107088","1805","248489","3295","268099","2867","401409","3140","43894","3111","50667","2341","N","N","N","N","4412","1396","N","N","22716","2121","387250","3195","13455","1920","21748","2228","113318","5443","103834","4366","45788","3286","140906","4859","77539","3867","481385","5168","218445","5630","503525","5505","42559","4616","460966","6619","77235","2254","(X)","(X)","21.6","0.5","25.7","0.6","32.0","0.5","20.7","0.4","48.1","0.3","51.9","0.3","77.7","0.7","8.5","0.6","9.8","0.4","N","N","N","N","0.9","0.3","N","N","4.4","0.4","75.0","0.7","2.6","0.4","4.2","0.4","21.9","1.0","20.1","0.8","8.9","0.6","27.3","1.0","15.0","0.8","93.2","0.6","42.3","1.1","(X)","(X)","8.5","0.9","91.5","0.9","(X)","(X)"
"5001600US2705","Congressional District 5 (116th Congress), Minnesota","535070","8947","138779","5217","151839","5875","147874","5269","96578","3454","265476","5894","269594","4806","404184","8618","73216","5387","23338","3084","N","N","N","N","11794","2489","17839","2652","29379","3249","390027","7829","13075","2108","20463","2451","95556","5784","111480","5628","43571","3238","167169","7118","83756","4136","501532","9380","250925","7693","520883","9071","62285","4444","458598","9164","70032","2102","(X)","(X)","25.9","0.8","28.4","1.0","27.6","0.9","18.0","0.6","49.6","0.6","50.4","0.6","75.5","1.0","13.7","1.0","4.4","0.6","N","N","N","N","2.2","0.5","3.3","0.5","5.5","0.6","72.9","1.0","2.4","0.4","3.8","0.5","17.9","1.0","20.8","0.9","8.1","0.6","31.2","1.2","15.7","0.8","93.7","0.6","46.9","1.3","(X)","(X)","12.0","0.8","88.0","0.8","(X)","(X)"
"5001600US2706","Congressional District 6 (116th Congress), Minnesota","533104","5495","107376","3502","139983","3427","188949","3443","96796","2707","268510","3462","264594","3394","488935","5400","16208","2298","12503","1888","N","N","N","N","4997","1477","N","N","10635","1554","483584","5269","9719","2165","22528","2522","145407","5612","130552","5870","65982","3290","113982","5079","44934","2882","500857","5848","158916","5940","522992","5474","29432","3383","493560","6305","84852","2191","(X)","(X)","20.1","0.6","26.3","0.6","35.4","0.5","18.2","0.5","50.4","0.4","49.6","0.4","91.7","0.5","3.0","0.4","2.3","0.4","N","N","N","N","0.9","0.3","N","N","2.0","0.3","90.7","0.6","1.8","0.4","4.2","0.5","27.3","1.0","24.5","1.0","12.4","0.7","21.4","0.9","8.4","0.5","94.0","0.6","29.8","1.1","(X)","(X)","5.6","0.6","94.4","0.6","(X)","(X)"
"5001600US2707","Congressional District 7 (116th Congress), Minnesota","501373","2708","91495","2150","111062","1719","165142","1578","133674","1372","248247","1884","253126","1956","466787","2130","5583","1156","3421","558","N","N","N","N","3880","1087","N","N","14881","1196","457374","2043","11466","1242","27790","2306","157882","4068","120078","3979","75025","2721","79619","3183","29513","1831","462117","3666","109132","3776","487994","2960","45571","3035","442423","3990","60989","913","(X)","(X)","18.2","0.4","22.2","0.3","32.9","0.3","26.7","0.3","49.5","0.3","50.5","0.3","93.1","0.3","1.1","0.2","0.7","0.1","N","N","N","N","0.8","0.2","N","N","3.0","0.2","91.2","0.4","2.3","0.2","5.5","0.5","31.5","0.8","23.9","0.7","15.0","0.5","15.9","0.6","5.9","0.4","92.2","0.5","21.8","0.7","(X)","(X)","9.3","0.6","90.7","0.6","(X)","(X)"
"5001600US2708","Congressional District 8 (116th Congress), Minnesota","527314","1557","89418","1056","114914","1217","181209","1421","141773","826","264847","1192","262467","1269","496123","1449","5080","741","3476","849","N","N","N","N","1365","560","N","N","6414","846","491796","1135","7882","1028","28800","2068","167631","4392","134527","3493","65742","2818","82203","3705","40529","2286","490632","2851","122732","4329","512547","2297","53359","3407","459188","4073","61750","1100","(X)","(X)","17.0","0.2","21.8","0.2","34.4","0.2","26.9","0.2","50.2","0.2","49.8","0.2","94.1","0.2","1.0","0.1","0.7","0.2","N","N","N","N","0.3","0.1","N","N","1.2","0.2","93.3","0.2","1.5","0.2","5.5","0.4","31.8","0.8","25.5","0.7","12.5","0.5","15.6","0.7","7.7","0.4","93.0","0.4","23.3","0.8","(X)","(X)","10.4","0.7","89.6","0.7","(X)","(X)"
"5001600US2801","Congressional District 1 (116th Congress), Mississippi","579478","4003","123736","2025","140044","3999","192804","4276","122894","2295","276930","2494","302548","2587","401674","2736","164577","3734","3641","1130","N","N","N","N","3097","1181","N","N","10354","1229","395345","2134","22122","2888","61959","3957","179777","7004","144390","7735","58079","4477","70722","4256","42429","3712","495397","5282","113151","6229","562273","4577","76919","5563","485354","6320","50174","1978","(X)","(X)","21.4","0.3","24.2","0.6","33.3","0.7","21.2","0.4","47.8","0.3","52.2","0.3","69.3","0.4","28.4","0.5","0.6","0.2","N","N","N","N","0.5","0.2","N","N","1.8","0.2","68.2","0.4","3.8","0.5","10.7","0.7","31.0","1.2","24.9","1.3","10.0","0.8","12.2","0.7","7.3","0.6","85.5","0.8","19.5","1.1","(X)","(X)","13.7","1.0","86.3","1.0","(X)","(X)"
"5001600US2802","Congressional District 2 (116th Congress), Mississippi","519040","6247","114635","3146","128811","4191","164116","4689","111478","2769","245667","3444","273373","3662","168815","4878","341267","5441","1647","704","N","N","N","N","N","N","N","N","6814","2079","165865","4428","25907","2665","65176","4290","163417","6773","132227","6349","44434","3673","54637","3779","33242","3756","427957","6309","87879","5304","492333","6422","103977","6168","388356","7874","37428","1642","(X)","(X)","22.1","0.6","24.8","0.8","31.6","0.8","21.5","0.5","47.3","0.3","52.7","0.3","32.5","0.8","65.7","0.8","0.3","0.1","N","N","N","N","N","N","N","N","1.3","0.4","32.0","0.7","5.0","0.5","12.6","0.8","31.5","1.3","25.5","1.2","8.6","0.7","10.5","0.7","6.4","0.7","82.5","0.8","16.9","1.0","(X)","(X)","21.1","1.2","78.9","1.2","(X)","(X)"
"5001600US2803","Congressional District 3 (116th Congress), Mississippi","560442","6395","119089","3184","135056","5074","182446","5235","123851","2957","264922","3772","295520","4069","351971","4688","N","N","4088","1515","N","N","N","N","3222","1466","N","N","8125","2032","347321","4587","21815","2461","56801","4560","152472","7895","135257","7514","58742","4062","84280","5758","51075","4081","481826","7543","135355","7907","539999","6305","91073","7576","448926","8770","49789","1932","(X)","(X)","21.2","0.5","24.1","0.9","32.6","0.9","22.1","0.4","47.3","0.4","52.7","0.4","62.8","0.7","N","N","0.7","0.3","N","N","N","N","0.6","0.3","N","N","1.4","0.4","62.0","0.7","3.9","0.4","10.1","0.8","27.2","1.4","24.1","1.3","10.5","0.7","15.0","1.0","9.1","0.7","86.0","0.9","24.2","1.4","(X)","(X)","16.9","1.4","83.1","1.4","(X)","(X)"
"5001600US2804","Congressional District 4 (116th Congress), Mississippi","587363","2982","122390","2548","140580","3786","197555","3767","126838","2419","279686","2338","307677","2382","432127","3347","N","N","6506","1237","N","N","N","N","N","N","N","N","17585","2151","418651","2439","18795","2198","51319","4514","180323","7870","150321","7019","68317","5308","76624","5491","41664","4191","517249","5630","118288","6709","568189","3674","92983","7243","475206","7901","47499","1950","(X)","(X)","20.8","0.4","23.9","0.6","33.6","0.6","21.6","0.4","47.6","0.3","52.4","0.3","73.6","0.5","N","N","1.1","0.2","N","N","N","N","N","N","N","N","3.0","0.4","71.3","0.4","3.2","0.4","8.7","0.8","30.7","1.3","25.6","1.2","11.6","0.9","13.0","0.9","7.1","0.7","88.1","0.8","20.1","1.2","(X)","(X)","16.4","1.3","83.6","1.3","(X)","(X)"
"5001600US2901","Congressional District 1 (116th Congress), Missouri","547921","8318","131335","4682","141110","4527","170207","3817","105269","3177","252790","4952","295131","5466","256956","6964","258055","5376","12620","2427","N","N","N","N","7224","2313","11654","2673","14818","2240","250054","6832","10541","1718","40210","3869","157227","7453","137079","7529","36652","4225","95537","5433","70675","4103","497170","9856","166212","6559","532907","8466","76423","6162","456484","9285","50233","1318","(X)","(X)","24.0","0.7","25.8","0.7","31.1","0.6","19.2","0.6","46.1","0.6","53.9","0.6","46.9","0.9","47.1","1.0","2.3","0.4","N","N","N","N","1.3","0.4","2.1","0.5","2.7","0.4","45.6","0.9","1.9","0.3","7.3","0.7","28.7","1.2","25.0","1.3","6.7","0.8","17.4","0.9","12.9","0.7","90.7","0.8","30.3","1.1","(X)","(X)","14.3","1.1","85.7","1.1","(X)","(X)"
"5001600US2902","Congressional District 2 (116th Congress), Missouri","576008","10272","92246","5380","127568","5154","206489","4916","149705","3655","272062","5968","303946","6359","526396","9647","N","N","16731","2228","N","N","N","N","N","N","N","N","10682","1907","517263","9493","6984","1394","21590","2943","113408","6070","111709","6107","40941","3631","166888","6201","114488","3674","547434","9786","281376","7234","566542","10294","27707","4640","538835","10008","88086","2168","(X)","(X)","16.0","0.8","22.1","0.8","35.8","0.7","26.0","0.7","47.2","0.6","52.8","0.6","91.4","0.8","N","N","2.9","0.4","N","N","N","N","N","N","N","N","1.9","0.3","89.8","0.9","1.2","0.2","3.7","0.5","19.7","1.0","19.4","1.0","7.1","0.6","29.0","1.0","19.9","0.6","95.0","0.6","48.8","1.1","(X)","(X)","4.9","0.8","95.1","0.8","(X)","(X)"
"5001600US2903","Congressional District 3 (116th Congress), Missouri","608065","6446","109110","3270","154862","3823","210350","4612","133743","2873","302593","3794","305472","3828","569345","6273","21261","2403","5691","1135","N","N","N","N","1791","674","N","N","11754","1579","560714","6194","13539","2175","39333","3679","189358","6682","143067","5918","60718","4780","109438","5435","52612","4146","555193","7576","162050","6367","589784","6759","43039","3894","546745","6461","70014","1957","(X)","(X)","17.9","0.4","25.5","0.6","34.6","0.6","22.0","0.5","49.8","0.3","50.2","0.3","93.6","0.5","3.5","0.4","0.9","0.2","N","N","N","N","0.3","0.1","N","N","1.9","0.3","92.2","0.5","2.2","0.4","6.5","0.6","31.1","1.0","23.5","0.9","10.0","0.8","18.0","0.9","8.7","0.7","91.3","0.8","26.7","1.1","(X)","(X)","7.3","0.6","92.7","0.6","(X)","(X)"
"5001600US2904","Congressional District 4 (116th Congress), Missouri","590595","3858","142332","2433","134719","3048","183266","3224","130278","1845","290543","2780","300052","2805","537849","3486","26548","2186","6435","1486","N","N","N","N","2081","802","N","N","17367","1178","524450","3159","18168","2228","38378","3587","203779","6587","152789","6862","44561","3545","82110","4443","50810","3950","534049","5291","132920","5591","558657","4529","75635","5508","483022","7389","52941","1739","(X)","(X)","24.1","0.4","22.8","0.5","31.0","0.5","22.1","0.3","49.2","0.3","50.8","0.3","91.1","0.4","4.5","0.4","1.1","0.2","N","N","N","N","0.4","0.1","N","N","2.9","0.2","88.8","0.4","3.1","0.4","6.5","0.6","34.5","1.1","25.9","1.2","7.5","0.6","13.9","0.7","8.6","0.7","90.4","0.7","22.5","0.9","(X)","(X)","13.5","1.0","86.5","1.0","(X)","(X)"
"5001600US2905","Congressional District 5 (116th Congress), Missouri","579431","6225","125238","2855","145570","3103","187217","3437","121406","2336","277850","4075","301581","3676","422050","5486","117957","3156","7563","1128","N","N","N","N","12838","2626","N","N","33495","2804","402433","4915","11653","2151","37091","3850","190039","8133","136960","6247","42054","3877","106501","5377","55133","3607","530687","7377","161634","5749","569691","6359","66500","5191","503191","6978","55859","1570","(X)","(X)","21.6","0.4","25.1","0.5","32.3","0.5","21.0","0.4","48.0","0.4","52.0","0.4","72.8","0.5","20.4","0.6","1.3","0.2","N","N","N","N","2.2","0.4","N","N","5.8","0.5","69.5","0.6","2.0","0.4","6.4","0.7","32.8","1.3","23.6","1.1","7.3","0.7","18.4","0.9","9.5","0.7","91.6","0.8","27.9","1.0","(X)","(X)","11.7","0.9","88.3","0.9","(X)","(X)"
"5001600US2906","Congressional District 6 (116th Congress), Missouri","586958","5534","113140","2749","143774","3596","198977","3465","131067","2335","285831","3943","301127","3617","536541","5379","25841","2557","6607","1406","N","N","N","N","N","N","N","N","17230","2013","525096","4958","15171","1962","33691","2477","206464","5925","129947","5043","45756","3064","103070","5639","52859","3172","538096","6603","155929","6893","563054","6207","56798","4398","506256","7639","62294","1915","(X)","(X)","19.3","0.4","24.5","0.6","33.9","0.5","22.3","0.4","48.7","0.4","51.3","0.4","91.4","0.5","4.4","0.4","1.1","0.2","N","N","N","N","N","N","N","N","2.9","0.3","89.5","0.5","2.6","0.3","5.7","0.4","35.2","0.9","22.1","0.9","7.8","0.5","17.6","0.9","9.0","0.5","91.7","0.6","26.6","1.1","(X)","(X)","10.1","0.8","89.9","0.8","(X)","(X)"
"5001600US2907","Congressional District 7 (116th Congress), Missouri","594430","3177","128597","1820","138151","2577","187966","2447","139716","1714","287120","2408","307310","2020","555129","2681","N","N","6569","1257","N","N","N","N","4541","1410","N","N","17723","1487","543731","2263","17166","2245","45537","3942","193609","7136","156054","7485","44411","4250","93339","5483","44314","3413","531727","5431","137653","6834","577439","3957","83525","5471","493914","6222","48495","2127","(X)","(X)","21.6","0.3","23.2","0.4","31.6","0.4","23.5","0.3","48.3","0.3","51.7","0.3","93.4","0.4","N","N","1.1","0.2","N","N","N","N","0.8","0.2","N","N","3.0","0.2","91.5","0.4","2.9","0.4","7.7","0.7","32.6","1.2","26.3","1.3","7.5","0.7","15.7","0.9","7.5","0.6","89.5","0.8","23.2","1.2","(X)","(X)","14.5","0.9","85.5","0.9","(X)","(X)"
