"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0500000US36065","Oneida County, New York","173448","1587","34264","834","37305","1346","58906","1006","42973","658","85523","973","87925","1029","154427","1413","8944","1434","3032","898","N","N","N","N","N","N","N","N","8361","503","149903","910","4262","961","12976","2060","53094","2773","37142","2185","19706","2109","27385","2382","18883","2134","156210","2622","46268","2782","163126","2124","21032","3002","142094","3372","58174","3978","(X)","(X)","19.8","0.5","21.5","0.7","34.0","0.5","24.8","0.4","49.3","0.4","50.7","0.4","89.0","0.8","5.2","0.8","1.7","0.5","N","N","N","N","N","N","N","N","4.8","0.3","86.4","0.6","2.5","0.6","7.5","1.2","30.6","1.6","21.4","1.2","11.4","1.2","15.8","1.4","10.9","1.2","90.1","1.2","26.7","1.6","(X)","(X)","12.9","1.8","87.1","1.8","(X)","(X)"
"0500000US36067","Onondaga County, New York","348868","2666","73163","992","79100","1359","117579","1481","79026","562","164196","1709","184672","1623","291445","2286","34319","1948","7082","937","N","N","N","N","N","N","10199","2231","13306","1209","285623","1829","8747","1474","19385","2368","91497","4248","70658","4302","39668","2878","68841","4135","50072","3646","320736","3489","118913","5050","333819","3059","39531","4333","294288","4757","62163","1878","(X)","(X)","21.0","0.2","22.7","0.3","33.7","0.3","22.7","0.2","47.1","0.3","52.9","0.3","83.5","0.6","9.8","0.5","2.0","0.3","N","N","N","N","N","N","2.9","0.6","3.8","0.3","81.9","0.5","2.5","0.4","5.6","0.7","26.2","1.2","20.3","1.2","11.4","0.8","19.7","1.2","14.4","1.0","91.9","0.8","34.1","1.4","(X)","(X)","11.8","1.3","88.2","1.3","(X)","(X)"
"0500000US36069","Ontario County, New York","86510","662","15482","686","18587","696","30051","768","22390","347","41426","668","45084","496","80801","992","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79014","668","1477","543","3452","779","24073","2385","14353","1749","10437","1418","18307","2296","14411","1822","81581","1226","32718","2957","83863","870","6487","1399","77376","1599","66285","3309","(X)","(X)","17.9","0.8","21.5","0.8","34.7","0.8","25.9","0.4","47.9","0.6","52.1","0.6","93.4","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.3","0.3","1.7","0.6","4.0","0.9","27.8","2.7","16.6","2.0","12.1","1.6","21.2","2.7","16.7","2.1","94.3","1.2","37.8","3.4","(X)","(X)","7.7","1.7","92.3","1.7","(X)","(X)"
"0500000US36071","Orange County, New York","274459","2290","61438","880","64176","1280","95410","1383","53435","844","135510","1597","138949","1258","212490","2991","31731","1300","6098","1102","N","N","N","N","14667","2940","8568","1863","49767","1755","183249","522","7071","1325","19379","2755","78769","5020","62109","3807","26917","2912","45897","3863","34317","2940","248009","3556","80214","4581","266866","3216","27365","3327","239501","4358","84991","4165","(X)","(X)","22.4","0.3","23.4","0.4","34.8","0.4","19.5","0.3","49.4","0.3","50.6","0.3","77.4","1.1","11.6","0.5","2.2","0.4","N","N","N","N","5.3","1.1","3.1","0.7","18.1","0.5","66.8","0.5","2.6","0.5","7.1","1.0","28.7","1.8","22.6","1.4","9.8","1.0","16.7","1.4","12.5","1.1","90.4","1.0","29.2","1.7","(X)","(X)","10.3","1.2","89.7","1.2","(X)","(X)"
"0500000US36075","Oswego County, New York","91581","588","19562","414","19627","424","33000","243","19392","290","45525","399","46056","541","88448","481","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87378","243","2188","726","7836","1896","32002","2402","20921","1974","10432","1449","10986","1615","7216","1298","81557","2124","18202","2187","87557","885","10947","1909","76610","1987","58319","4323","(X)","(X)","21.4","0.4","21.4","0.4","36.0","0.3","21.2","0.3","49.7","0.4","50.3","0.4","96.6","0.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.4","0.6","2.4","0.8","8.6","2.1","34.9","2.6","22.8","2.1","11.4","1.6","12.0","1.8","7.9","1.4","89.1","2.2","19.9","2.4","(X)","(X)","12.5","2.2","87.5","2.2","(X)","(X)"
"0500000US36079","Putnam County, New York","74413","1367","12903","1019","15245","1231","29093","968","17172","500","36450","964","37963","785","67173","1558","N","N","N","N","N","N","N","N","2942","1384","N","N","8602","999","61925","508","1527","708","3544","1067","18595","2176","17886","2106","4867","1220","16401","1929","11593","1732","69342","1609","27994","2598","73267","1446","3170","1152","70097","1533","106661","6085","(X)","(X)","17.3","1.2","20.5","1.5","39.1","1.3","23.1","0.7","49.0","0.7","51.0","0.7","90.3","2.0","N","N","N","N","N","N","N","N","4.0","1.8","N","N","11.6","1.2","83.2","1.4","2.1","0.9","4.8","1.4","25.0","3.0","24.0","2.7","6.5","1.6","22.0","2.5","15.6","2.3","93.2","1.5","37.6","3.3","(X)","(X)","4.3","1.5","95.7","1.5","(X)","(X)"
"0500000US36081","Queens County, New York","1388231","13549","277788","6432","342537","6701","451171","6456","316735","4430","659702","8531","728529","7400","569549","8138","293487","6080","311371","7712","7601","1903","N","N","156520","9593","48810","5427","316661","9968","430290","3460","84451","4869","88186","4966","350866","10497","257548","8501","117949","6112","309413","8920","179818","7151","1215594","13628","489231","11164","1372218","13813","126777","6615","1245441","15012","77242","1812","(X)","(X)","20.0","0.4","24.7","0.4","32.5","0.4","22.8","0.3","47.5","0.3","52.5","0.3","41.0","0.6","21.1","0.4","22.4","0.5","0.5","0.1","N","N","11.3","0.6","3.5","0.4","22.8","0.6","31.0","0.4","6.1","0.4","6.4","0.3","25.3","0.7","18.6","0.6","8.5","0.4","22.3","0.6","13.0","0.5","87.6","0.5","35.2","0.7","(X)","(X)","9.2","0.5","90.8","0.5","(X)","(X)"
"0500000US36083","Rensselaer County, New York","122890","1206","25321","557","28378","1087","41121","1195","28070","457","60028","990","62862","736","110038","1257","7715","899","1288","453","N","N","N","N","N","N","N","N","4670","565","107224","809","2497","819","7307","2157","37300","2938","20978","2158","15968","1786","21821","2284","17019","2176","113086","2186","38840","3014","118450","1437","13400","2441","105050","2478","71351","3435","(X)","(X)","20.6","0.3","23.1","0.8","33.5","0.9","22.8","0.4","48.8","0.5","51.2","0.5","89.5","0.8","6.3","0.7","1.0","0.4","N","N","N","N","N","N","N","N","3.8","0.4","87.3","0.6","2.0","0.7","5.9","1.7","30.4","2.3","17.1","1.8","13.0","1.5","17.8","1.9","13.8","1.8","92.0","1.7","31.6","2.5","(X)","(X)","11.3","2.0","88.7","2.0","(X)","(X)"
"0500000US36085","Richmond County, New York","339044","4468","66246","2133","78572","2474","118982","1963","75244","986","161276","2730","177768","2586","260901","4271","32488","1971","27610","2476","N","N","N","N","11772","3028","5446","1744","53806","2076","222062","2591","10949","2291","18955","2805","98598","5280","64417","5228","25376","2491","73385","5811","47364","3370","309140","5337","120749","6538","335530","4599","22061","3043","313469","5073","92351","5209","(X)","(X)","19.5","0.5","23.2","0.6","35.1","0.4","22.2","0.3","47.6","0.4","52.4","0.4","77.0","1.2","9.6","0.6","8.1","0.7","N","N","N","N","3.5","0.9","1.6","0.5","15.9","0.6","65.5","0.7","3.2","0.7","5.6","0.8","29.1","1.5","19.0","1.5","7.5","0.7","21.6","1.6","14.0","1.0","91.2","1.0","35.6","1.9","(X)","(X)","6.6","0.9","93.4","0.9","(X)","(X)"
"0500000US36087","Rockland County, New York","208025","3404","45253","1125","43858","2037","69800","1963","49114","1000","99404","2308","108621","2009","155456","2759","24716","1778","12798","1108","N","N","N","N","9720","2057","N","N","26978","2593","141293","1136","4956","1131","14660","2075","44743","3922","38779","3610","17441","2177","49744","3563","37702","3001","188409","3919","87446","4078","205119","3435","16459","2807","188660","3954","103686","4347","(X)","(X)","21.8","0.5","21.1","0.8","33.6","0.7","23.6","0.5","47.8","0.6","52.2","0.6","74.7","1.1","11.9","0.8","6.2","0.5","N","N","N","N","4.7","1.0","N","N","13.0","1.1","67.9","1.1","2.4","0.5","7.0","1.0","21.5","1.8","18.6","1.7","8.4","1.0","23.9","1.7","18.1","1.5","90.6","1.1","42.0","2.0","(X)","(X)","8.0","1.3","92.0","1.3","(X)","(X)"
"0500000US36089","St. Lawrence County, New York","85516","442","20421","736","17538","418","28227","590","19330","585","43222","535","42294","552","79551","459","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78809","245","4127","1545","6350","1096","29180","2109","19649","2077","9400","1326","9208","1239","7602","1106","75039","1793","16810","1698","75359","1997","12407","1813","62952","2277","52317","4867","(X)","(X)","23.9","0.8","20.5","0.5","33.0","0.7","22.6","0.6","50.5","0.6","49.5","0.6","93.0","0.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.2","0.4","4.8","1.8","7.4","1.3","34.1","2.5","23.0","2.4","11.0","1.5","10.8","1.5","8.9","1.3","87.7","2.2","19.7","2.0","(X)","(X)","16.5","2.3","83.5","2.3","(X)","(X)"
"0500000US36091","Saratoga County, New York","179713","1320","31406","1470","40144","1251","65291","1162","42872","472","87946","925","91767","854","171171","956","N","N","2970","1018","N","N","N","N","N","N","N","N","5211","376","166716","804","2149","646","9988","2016","45546","3488","32518","2815","19174","2653","41257","2869","29081","3083","167576","2310","70338","4149","177087","1427","9576","1841","167511","2300","88868","4788","(X)","(X)","17.5","0.8","22.3","0.7","36.3","0.6","23.9","0.3","48.9","0.3","51.1","0.3","95.2","0.6","N","N","1.7","0.6","N","N","N","N","N","N","N","N","2.9","0.2","92.8","0.6","1.2","0.4","5.6","1.1","25.3","2.0","18.1","1.5","10.7","1.5","23.0","1.6","16.2","1.7","93.2","1.1","39.1","2.3","(X)","(X)","5.4","1.0","94.6","1.0","(X)","(X)"
"0500000US36093","Schenectady County, New York","116573","1536","22321","1248","28393","1619","38700","1113","27159","534","55851","908","60722","1054","92804","1642","11267","1359","4399","843","N","N","N","N","3848","1461","3906","1392","N","N","90432","1297","2344","902","4870","1385","34421","3067","22872","2358","13529","1659","22915","2210","15622","2004","109359","2168","38537","2698","112968","1741","10729","2005","102239","2495","66389","5103","(X)","(X)","19.1","1.0","24.4","1.3","33.2","0.9","23.3","0.5","47.9","0.5","52.1","0.5","79.6","1.2","9.7","1.1","3.8","0.7","N","N","N","N","3.3","1.3","3.4","1.2","N","N","77.6","0.9","2.0","0.8","4.2","1.2","29.5","2.6","19.6","2.1","11.6","1.4","19.7","1.9","13.4","1.7","93.8","1.3","33.1","2.2","(X)","(X)","9.5","1.8","90.5","1.8","(X)","(X)"
"0500000US36101","Steuben County, New York","73185","650","12562","490","15838","455","25984","410","18801","193","36082","595","37103","467","70444","572","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69889","491","2223","635","5093","905","26771","1822","13368","1052","9779","1143","8568","1269","7383","1171","65869","1207","15951","1573","72160","729","10180","1455","61980","1588","52141","2605","(X)","(X)","17.2","0.7","21.6","0.6","35.5","0.4","25.7","0.3","49.3","0.6","50.7","0.6","96.3","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.5","0.6","3.0","0.9","7.0","1.2","36.6","2.5","18.3","1.4","13.4","1.6","11.7","1.7","10.1","1.6","90.0","1.5","21.8","2.1","(X)","(X)","14.1","2.0","85.9","2.0","(X)","(X)"
"0500000US36103","Suffolk County, New York","1084035","6870","206563","3686","224530","3610","404567","3213","248375","1249","527981","4424","556054","3814","904122","6901","81794","4863","35655","2883","N","N","N","N","41017","6854","17296","3265","151723","6046","801439","3233","25909","3167","52140","4392","281663","8914","208618","6273","108745","5201","227569","8452","179391","6159","1005986","7910","406960","9038","1067453","7351","55492","5889","1011961","8501","107708","2882","(X)","(X)","19.1","0.3","20.7","0.3","37.3","0.3","22.9","0.2","48.7","0.2","51.3","0.2","83.4","0.5","7.5","0.4","3.3","0.3","N","N","N","N","3.8","0.6","1.6","0.3","14.0","0.5","73.9","0.5","2.4","0.3","4.8","0.4","26.0","0.8","19.2","0.5","10.0","0.5","21.0","0.8","16.5","0.6","92.8","0.5","37.5","0.9","(X)","(X)","5.2","0.5","94.8","0.5","(X)","(X)"
"0500000US36105","Sullivan County, New York","57712","955","9440","1006","11375","1071","22369","1143","14528","690","29257","599","28455","857","45976","1130","N","N","N","N","N","N","N","N","N","N","N","N","N","N","43428","226","2571","987","3927","1494","20726","2773","10883","1835","5429","1375","8228","1448","5948","1199","51214","2138","14176","1985","55531","1134","7413","1561","48118","1797","60636","4286","(X)","(X)","16.4","1.8","19.7","1.8","38.8","1.7","25.2","1.1","50.7","1.0","49.3","1.0","79.7","2.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75.2","1.2","4.5","1.7","6.8","2.6","35.9","4.8","18.9","3.2","9.4","2.4","14.3","2.5","10.3","2.0","88.7","3.9","24.6","3.4","(X)","(X)","13.3","2.8","86.7","2.8","(X)","(X)"
"0500000US36109","Tompkins County, New York","81322","1481","32162","1178","14303","773","19761","987","15096","458","39757","1020","41565","1061","67540","1072","N","N","5741","1380","N","N","N","N","N","N","N","N","N","N","65328","773","1042","654","1789","642","12487","1917","24087","2445","5561","1066","18968","2480","17388","1987","78491","1474","36356","2998","69988","2243","13504","2644","56484","2639","58739","5609","(X)","(X)","39.5","1.2","17.6","1.0","24.3","1.0","18.6","0.5","48.9","0.9","51.1","0.9","83.1","1.4","N","N","7.1","1.6","N","N","N","N","N","N","N","N","N","N","80.3","1.2","1.3","0.8","2.2","0.8","15.4","2.3","29.6","3.0","6.8","1.3","23.3","3.0","21.4","2.4","96.5","1.1","44.7","3.6","(X)","(X)","19.3","3.6","80.7","3.6","(X)","(X)"
"0500000US36111","Ulster County, New York","140594","1492","25882","1108","29461","1326","49489","1343","35762","795","68744","960","71850","1049","123344","1699","8180","1014","2001","386","N","N","N","N","N","N","N","N","10562","994","115978","1206","2976","1033","9202","1951","39164","3267","28463","2331","16897","2423","22669","2439","21223","2422","128416","2416","43892","3078","134127","1898","13770","2229","120357","2930","64190","3580","(X)","(X)","18.4","0.7","21.0","0.9","35.2","0.9","25.4","0.7","48.9","0.5","51.1","0.5","87.7","1.0","5.8","0.7","1.4","0.3","N","N","N","N","N","N","N","N","7.5","0.6","82.5","1.0","2.1","0.7","6.5","1.4","27.9","2.3","20.2","1.7","12.0","1.7","16.1","1.8","15.1","1.7","91.3","1.5","31.2","2.2","(X)","(X)","10.3","1.7","89.7","1.7","(X)","(X)"
"0500000US36113","Warren County, New York","51883","686","8257","542","9989","229","18316","480","15321","700","24884","567","26999","581","49313","453","N","N","N","N","N","N","N","N","N","N","N","N","N","N","49017","320","1631","715","2722","822","14251","1779","9888","1600","6624","1152","9495","1508","7272","1316","47530","1250","16767","2079","51298","738","4658","1118","46640","1361","64289","6595","(X)","(X)","15.9","1.0","19.3","0.5","35.3","0.9","29.5","1.2","48.0","0.9","52.0","0.9","95.0","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.5","1.3","3.1","1.4","5.2","1.6","27.5","3.5","19.1","3.0","12.8","2.2","18.3","2.9","14.0","2.5","91.6","2.1","32.3","4.0","(X)","(X)","9.1","2.2","90.9","2.2","(X)","(X)"
"0500000US36117","Wayne County, New York","70312","412","12067","781","14220","457","26630","751","17395","374","34875","629","35437","708","65963","704","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64355","232","1997","603","5299","1141","23998","1666","14614","1579","8459","1183","9582","1259","6363","1154","63016","1298","15945","1675","69685","598","7597","1422","62088","1480","61822","6357","(X)","(X)","17.2","1.1","20.2","0.7","37.9","1.0","24.7","0.5","49.6","0.9","50.4","0.9","93.8","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.5","0.4","2.8","0.9","7.5","1.6","34.1","2.3","20.8","2.3","12.0","1.7","13.6","1.8","9.0","1.6","89.6","1.8","22.7","2.4","(X)","(X)","10.9","2.0","89.1","2.0","(X)","(X)"
"0500000US36119","Westchester County, New York","670449","6859","125515","2403","144510","3873","241895","3328","158529","2023","318209","4113","352240","4403","460340","6587","107536","3622","35504","2116","N","N","N","N","50797","6058","14106","2436","131210","5059","396736","2632","21638","3003","31550","3061","128912","6035","108501","5646","41862","3701","174365","6508","163621","6622","617261","6941","337986","8767","652832","7045","44030","5318","608802","8724","104844","2738","(X)","(X)","18.7","0.3","21.6","0.5","36.1","0.4","23.6","0.3","47.5","0.4","52.5","0.4","68.7","0.9","16.0","0.5","5.3","0.3","N","N","N","N","7.6","0.9","2.1","0.4","19.6","0.6","59.2","0.6","3.2","0.4","4.7","0.4","19.2","0.9","16.2","0.8","6.2","0.5","26.0","1.0","24.4","1.0","92.1","0.6","50.4","1.3","(X)","(X)","6.7","0.8","93.3","0.8","(X)","(X)"
"0500000US37001","Alamance County, North Carolina","123223","2288","26148","1194","27359","973","40785","693","28931","698","55576","1437","67647","1226","91326","1284","N","N","N","N","N","N","N","N","N","N","N","N","5976","1447","87678","365","3005","943","9070","1807","37481","3374","31419","2410","13174","1851","20544","2552","8530","1460","111148","3144","29074","3003","119368","2459","15160","2582","104208","4051","58726","3921","(X)","(X)","21.2","0.7","22.2","0.6","33.1","0.5","23.5","0.6","45.1","0.6","54.9","0.6","74.1","1.2","N","N","N","N","N","N","N","N","N","N","N","N","4.8","1.1","71.2","1.4","2.4","0.8","7.4","1.5","30.4","2.6","25.5","2.0","10.7","1.5","16.7","2.0","6.9","1.2","90.2","1.6","23.6","2.3","(X)","(X)","12.7","2.3","87.3","2.3","(X)","(X)"
"0500000US37019","Brunswick County, North Carolina","120061","950","14112","1308","21311","1391","38839","884","45799","740","56870","912","63191","783","104596","1232","N","N","N","N","N","N","N","N","N","N","N","N","3929","458","102134","641","1925","815","6109","1260","32373","3081","27200","2675","14968","2230","23850","1912","13636","1652","112027","1625","37486","2234","119330","1265","8953","1956","110377","2373","63773","3281","(X)","(X)","11.8","1.1","17.8","1.1","32.3","0.7","38.1","0.6","47.4","0.6","52.6","0.6","87.1","0.9","N","N","N","N","N","N","N","N","N","N","N","N","3.3","0.4","85.1","0.5","1.6","0.7","5.1","1.0","27.0","2.6","22.7","2.2","12.5","1.9","19.9","1.6","11.4","1.4","93.3","1.2","31.2","1.9","(X)","(X)","7.5","1.6","92.5","1.6","(X)","(X)"
"0500000US37021","Buncombe County, North Carolina","202314","2721","34644","1451","50328","1575","63998","1640","53344","1119","94471","1767","107843","1501","183480","2516","N","N","N","N","N","N","N","N","N","N","N","N","5275","1250","179639","2210","3936","1062","10101","2073","50847","3800","38164","3489","21390","2680","47805","4130","30071","2364","188277","3318","77876","4517","196817","2898","19480","2577","177337","3373","56965","4066","(X)","(X)","17.1","0.6","24.9","0.7","31.6","0.7","26.4","0.6","46.7","0.5","53.3","0.5","90.7","0.5","N","N","N","N","N","N","N","N","N","N","N","N","2.6","0.6","88.8","0.7","1.9","0.5","5.0","1.0","25.1","1.8","18.9","1.7","10.6","1.3","23.6","2.0","14.9","1.2","93.1","1.2","38.5","2.2","(X)","(X)","9.9","1.3","90.1","1.3","(X)","(X)"
"0500000US37023","Burke County, North Carolina","70157","1411","12008","938","13777","923","25900","1039","18472","510","34882","1035","35275","973","62426","699","N","N","1976","259","N","N","N","N","N","N","N","N","N","N","N","N","2819","899","6895","1685","24715","2327","14128","1966","8573","1552","7854","1296","5173","1359","60443","1857","13027","1844","68208","1546","9869","2311","58339","2381","49461","4177","(X)","(X)","17.1","1.2","19.6","1.2","36.9","1.2","26.3","0.9","49.7","1.0","50.3","1.0","89.0","1.7","N","N","2.8","0.4","N","N","N","N","N","N","N","N","N","N","N","N","4.0","1.3","9.8","2.3","35.2","3.4","20.1","2.7","12.2","2.2","11.2","1.9","7.4","1.9","86.2","2.5","18.6","2.6","(X)","(X)","14.5","3.3","85.5","3.3","(X)","(X)"
"0500000US37025","Cabarrus County, North Carolina","152378","1957","30244","1530","40753","1169","53222","1099","28159","1194","72033","1288","80345","1183","111716","2208","28971","1788","3657","940","N","N","N","N","4913","2392","N","N","9921","1569","106459","1263","3224","1257","9684","2309","43008","4089","33659","3280","14631","2667","32809","4040","15363","2332","139470","2302","48172","4275","151083","2079","10721","2354","140362","3302","72817","4752","(X)","(X)","19.8","0.9","26.7","0.8","34.9","0.8","18.5","0.7","47.3","0.5","52.7","0.5","73.3","1.5","19.0","1.2","2.4","0.6","N","N","N","N","3.2","1.6","N","N","6.5","1.0","69.9","1.0","2.1","0.8","6.4","1.5","28.2","2.7","22.1","2.1","9.6","1.8","21.5","2.6","10.1","1.5","91.5","1.5","31.6","2.8","(X)","(X)","7.1","1.6","92.9","1.6","(X)","(X)"
"0500000US37027","Caldwell County, North Carolina","64174","998","11377","738","11951","468","24711","718","16135","409","30467","597","33707","748","58580","787","N","N","N","N","N","N","N","N","N","N","N","N","1999","682","57930","620","3417","1075","9766","2177","19937","2216","13756","2207","7192","1740","7701","1556","2405","968","50991","2519","10106","1867","63334","1147","5919","1546","57415","1875","48879","3749","(X)","(X)","17.7","1.0","18.6","0.7","38.5","1.0","25.1","0.6","47.5","0.7","52.5","0.7","91.3","0.8","N","N","N","N","N","N","N","N","N","N","N","N","3.1","1.0","90.3","1.0","5.3","1.7","15.2","3.4","31.1","3.4","21.4","3.4","11.2","2.7","12.0","2.4","3.7","1.5","79.5","3.7","15.7","2.9","(X)","(X)","9.3","2.4","90.7","2.4","(X)","(X)"
"0500000US37031","Carteret County, North Carolina","56912","554","8268","568","9959","483","20819","669","17866","296","27050","511","29862","445","51798","434","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50577","281","884","380","4474","1682","14985","1635","15784","1899","4456","788","9800","1263","6529","1147","51554","1733","16329","1790","55924","612","4487","1161","51437","1324","60192","3932","(X)","(X)","14.5","1.0","17.5","0.8","36.6","1.1","31.4","0.6","47.5","0.7","52.5","0.7","91.0","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.9","0.8","1.6","0.7","7.9","3.0","26.3","2.9","27.7","3.3","7.8","1.4","17.2","2.2","11.5","2.0","90.6","2.9","28.7","3.1","(X)","(X)","8.0","2.1","92.0","2.1","(X)","(X)"
"0500000US37035","Catawba County, North Carolina","118836","1321","22619","870","24645","1102","42502","1225","29070","495","57369","920","61467","863","100374","1094","N","N","4396","502","N","N","N","N","1596","831","N","N","5331","1118","97323","433","3141","843","10004","2095","35288","2889","28139","2779","15907","2330","19044","2363","7313","1643","105691","2533","26357","2883","116430","1637","14973","3165","101457","3224","53218","3803","(X)","(X)","19.0","0.6","20.7","0.9","35.8","1.0","24.5","0.5","48.3","0.5","51.7","0.5","84.5","0.8","N","N","3.7","0.4","N","N","N","N","1.3","0.7","N","N","4.5","0.9","81.9","0.9","2.6","0.7","8.4","1.8","29.7","2.4","23.7","2.3","13.4","2.0","16.0","2.0","6.2","1.4","88.9","1.9","22.2","2.4","(X)","(X)","12.9","2.7","87.1","2.7","(X)","(X)"
"0500000US37037","Chatham County, North Carolina","53931","1528","7498","902","9262","1615","18602","1165","18569","902","25118","1142","28813","1451","44446","1498","N","N","N","N","N","N","N","N","N","N","N","N","1642","644","43417","1268","1571","846","3919","1579","10768","1695","8536","1657","4763","1416","12274","1894","12100","2264","48441","2227","24374","2607","53427","1562","3546","1268","49881","2047","68270","6794","(X)","(X)","13.9","1.6","17.2","2.8","34.5","2.2","34.4","1.6","46.6","1.9","53.4","1.9","82.4","1.4","N","N","N","N","N","N","N","N","N","N","N","N","3.0","1.1","80.5","1.3","2.9","1.6","7.3","2.9","20.0","3.2","15.8","3.0","8.8","2.6","22.8","3.5","22.4","4.1","89.8","3.2","45.2","4.6","(X)","(X)","6.6","2.4","93.4","2.4","(X)","(X)"
"0500000US37045","Cleveland County, North Carolina","75291","814","14784","484","16706","940","25440","788","18361","89","35591","461","39700","543","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3141","992","6796","1468","26543","2782","16184","2088","9777","2074","8464","1594","4386","1200","65354","1841","12850","1833","73870","910","12525","2867","61345","2989","45033","3416","(X)","(X)","19.6","0.5","22.2","1.2","33.8","1.1","24.4","0.2","47.3","0.4","52.7","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.2","1.3","9.0","1.9","35.3","3.6","21.5","2.8","13.0","2.8","11.2","2.1","5.8","1.6","86.8","2.4","17.1","2.4","(X)","(X)","17.0","3.9","83.0","3.9","(X)","(X)"
"0500000US37049","Craven County, North Carolina","77300","1045","19581","914","15562","912","22206","825","19951","537","38694","883","38606","1065","56651","954","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1670","728","4830","1652","24307","2300","20295","2338","10848","1664","9731","1748","5619","1054","70800","2099","15350","1994","72516","1810","8316","2167","64200","2341","56247","5087","(X)","(X)","25.3","0.9","20.1","1.2","28.7","1.2","25.8","0.6","50.1","1.1","49.9","1.1","73.3","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.2","0.9","6.2","2.1","31.4","3.0","26.3","3.0","14.0","2.1","12.6","2.2","7.3","1.4","91.6","2.3","19.9","2.5","(X)","(X)","11.5","2.9","88.5","2.9","(X)","(X)"
