"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"1600000US1751622","Naperville city, Illinois","102217","3732","18135","2255","22126","2245","43485","3074","18471","2314","49061","2489","53156","2258","80203","4355","4537","1909","14699","2364","N","N","N","N","N","N","N","N","5665","1573","75358","4587","879","502","1726","608","11856","2204","17935","2254","4558","970","36805","2984","28458","2709","99612","3810","65263","3261","100282","3678","3013","1190","97269","3550","141282","4556","(X)","(X)","17.7","1.9","21.6","2.4","42.5","2.5","18.1","2.1","48.0","1.5","52.0","1.5","78.5","2.9","4.4","1.8","14.4","2.4","N","N","N","N","N","N","N","N","5.5","1.5","73.7","3.3","0.9","0.5","1.7","0.6","11.6","2.1","17.5","2.0","4.5","0.9","36.0","2.7","27.8","2.6","97.5","0.8","63.8","2.8","(X)","(X)","3.0","1.2","97.0","1.2","(X)","(X)"
"1600000US1757225","Palatine village, Illinois","43327","2840","5861","1472","12637","1737","15622","2233","9207","1665","21179","1723","22148","1743","33979","3224","N","N","4666","1517","N","N","N","N","N","N","N","N","3685","1403","31883","3250","996","525","1187","591","7163","1430","8532","1575","3729","984","13734","1858","7986","1440","41144","2799","21720","2286","43186","2847","2249","992","40937","3017","89459","9715","(X)","(X)","13.5","3.3","29.2","4.4","36.1","4.0","21.3","3.4","48.9","2.3","51.1","2.3","78.4","4.6","N","N","10.8","3.5","N","N","N","N","N","N","N","N","8.5","3.2","73.6","4.5","2.3","1.2","2.7","1.3","16.5","3.1","19.7","3.2","8.6","2.3","31.7","3.7","18.4","3.2","95.0","1.8","50.1","4.4","(X)","(X)","5.2","2.3","94.8","2.3","(X)","(X)"
"1600000US1759000","Peoria city, Illinois","80471","2864","18816","1426","18903","1539","24632","2154","18120","1603","37121","1684","43350","1720","55003","2597","N","N","2489","943","N","N","N","N","N","N","N","N","3688","756","N","N","1208","499","5909","1341","21279","2606","20223","2233","6990","1315","15988","2128","8874","1527","73354","2898","24862","2752","77148","3012","11952","1968","65196","3064","51833","5413","(X)","(X)","23.4","1.5","23.5","2.0","30.6","2.4","22.5","1.7","46.1","1.1","53.9","1.1","68.4","1.8","N","N","3.1","1.1","N","N","N","N","N","N","N","N","4.6","0.9","N","N","1.5","0.6","7.3","1.6","26.4","3.0","25.1","2.8","8.7","1.7","19.9","2.4","11.0","1.8","91.2","1.8","30.9","3.1","(X)","(X)","15.5","2.4","84.5","2.4","(X)","(X)"
"1600000US1765000","Rockford city, Illinois","98330","2948","21575","1840","24217","2154","30779","2442","21759","1843","46167","1730","52163","2274","72351","3199","N","N","3207","974","N","N","N","N","N","N","N","N","11514","1856","62173","2945","3473","1124","8720","1805","30751","2879","22536","2265","8743","1367","16299","1729","7808","1423","86137","3293","24107","2458","95414","3133","17539","2903","77875","3893","47089","3021","(X)","(X)","21.9","1.7","24.6","2.2","31.3","2.1","22.1","1.8","47.0","1.4","53.0","1.4","73.6","2.2","N","N","3.3","1.0","N","N","N","N","N","N","N","N","11.7","1.8","63.2","2.5","3.5","1.1","8.9","1.8","31.3","2.7","22.9","2.1","8.9","1.3","16.6","1.8","7.9","1.5","87.6","2.2","24.5","2.6","(X)","(X)","18.4","3.0","81.6","3.0","(X)","(X)"
"1600000US1768003","Schaumburg village, Illinois","46581","3581","7223","1476","10443","1516","17582","2279","11333","1739","21900","2121","24681","2597","33539","3564","N","N","8681","2176","N","N","N","N","N","N","N","N","N","N","32035","3521","608","367","1257","506","9839","1552","8451","1608","3854","921","13949","2241","8623","1332","44716","3593","22572","2656","46232","3550","2155","694","44077","3439","85772","7501","(X)","(X)","15.5","2.8","22.4","3.2","37.7","3.5","24.3","3.3","47.0","3.3","53.0","3.3","72.0","5.0","N","N","18.6","4.3","N","N","N","N","N","N","N","N","N","N","68.8","5.2","1.3","0.8","2.7","1.1","21.1","3.2","18.1","2.7","8.3","2.1","29.9","3.9","18.5","2.6","96.0","1.2","48.5","4.0","(X)","(X)","4.7","1.5","95.3","1.5","(X)","(X)"
"1600000US1770122","Skokie village, Illinois","41676","2994","7659","1636","9150","1576","13034","2023","11833","2334","20124","1916","21552","1938","24941","2937","N","N","12126","2586","N","N","N","N","N","N","N","N","4353","1719","21368","2591","1760","793","1941","965","8841","1595","7909","1641","3774","1126","10203","1762","7248","1298","37975","2937","17451","2335","41184","3090","3998","1879","37186","3799","80556","14218","(X)","(X)","18.4","3.4","22.0","4.1","31.3","4.4","28.4","4.8","48.3","2.9","51.7","2.9","59.8","6.0","N","N","29.1","5.7","N","N","N","N","N","N","N","N","10.4","4.0","51.3","5.4","4.2","1.9","4.7","2.3","21.2","3.6","19.0","3.6","9.1","2.6","24.5","3.9","17.4","3.0","91.1","2.8","41.9","4.9","(X)","(X)","9.7","4.7","90.3","4.7","(X)","(X)"
"1600000US1772000","Springfield city, Illinois","86118","1907","15886","1546","20558","1580","27457","1972","22217","1557","39730","1308","46388","1384","66424","1963","N","N","1715","637","N","N","N","N","N","N","N","N","1835","528","N","N","2240","633","6185","1340","23280","2425","19933","2471","7649","1488","16939","1881","9892","1478","77693","2389","26831","2261","83359","2115","11996","2092","71363","2887","53904","5667","(X)","(X)","18.4","1.8","23.9","1.9","31.9","2.1","25.8","1.6","46.1","1.1","53.9","1.1","77.1","1.2","N","N","2.0","0.7","N","N","N","N","N","N","N","N","2.1","0.6","N","N","2.6","0.7","7.2","1.6","27.0","2.8","23.1","2.7","8.9","1.8","19.7","2.2","11.5","1.7","90.2","1.7","31.2","2.7","(X)","(X)","14.4","2.5","85.6","2.5","(X)","(X)"
"1600000US1779293","Waukegan city, Illinois","49285","3990","13391","2168","13205","2633","14564","2057","8125","1277","23603","2560","25682","2389","25904","3255","12966","2132","2299","1143","N","N","N","N","6616","2084","N","N","18124","3003","N","N","3324","857","4240","1224","13332","2361","15459","2371","4442","1467","5842","1284","2646","873","41721","3849","8488","1559","48090","3975","6466","1613","41624","3966","57366","9335","(X)","(X)","27.2","3.9","26.8","4.3","29.6","3.6","16.5","2.7","47.9","3.0","52.1","3.0","52.6","5.2","26.3","3.8","4.7","2.2","N","N","N","N","13.4","4.1","N","N","36.8","5.6","N","N","6.7","1.8","8.6","2.4","27.1","4.2","31.4","4.2","9.0","2.8","11.9","2.5","5.4","1.7","84.7","3.0","17.2","2.9","(X)","(X)","13.4","3.3","86.6","3.3","(X)","(X)"
"1600000US1805860","Bloomington city, Indiana","69347","2336","38986","1973","12076","1389","9617","1201","8668","1468","33872","1879","35475","1763","62070","2277","N","N","3485","917","N","N","N","N","N","N","N","N","N","N","N","N","416","296","1737","621","14112","2215","27237","2579","3218","1146","12483","2330","10144","1527","67194","2226","22627","2589","55658","3144","19265","2820","36393","3132","42686","6781","(X)","(X)","56.2","2.4","17.4","2.0","13.9","1.7","12.5","1.9","48.8","2.0","51.2","2.0","89.5","1.9","N","N","5.0","1.3","N","N","N","N","N","N","N","N","N","N","N","N","0.6","0.4","2.5","0.9","20.3","3.1","39.3","3.7","4.6","1.6","18.0","3.3","14.6","2.1","96.9","1.0","32.6","3.6","(X)","(X)","34.6","4.5","65.4","4.5","(X)","(X)"
"1600000US1810342","Carmel city, Indiana","70729","2941","12595","2444","18521","2532","25122","2635","14491","2610","32411","1905","38318","2085","59910","2758","N","N","5943","1678","N","N","N","N","N","N","N","N","N","N","57588","2702","428","337","2554","938","7112","1554","7542","1382","2861","911","27377","2257","22855","2504","67747","2822","50232","2983","70456","2956","2747","1020","67709","3230","114711","13633","(X)","(X)","17.8","3.2","26.2","4.0","35.5","3.5","20.5","3.3","45.8","1.9","54.2","1.9","84.7","2.6","N","N","8.4","2.4","N","N","N","N","N","N","N","N","N","N","81.4","2.4","0.6","0.5","3.6","1.3","10.1","2.2","10.7","1.9","4.0","1.3","38.7","2.8","32.3","3.2","95.8","1.5","71.0","3.1","(X)","(X)","3.9","1.5","96.1","1.5","(X)","(X)"
"1600000US1822000","Evansville city, Indiana","88923","3097","21261","1587","22254","1764","27207","1950","18201","1945","42606","1727","46317","1998","74708","2852","N","N","N","N","N","N","N","N","N","N","N","N","1416","482","N","N","2040","710","8049","2243","34387","3194","19998","2062","7193","1291","11829","1543","5427","1276","78834","3601","17256","1918","85593","3236","14527","2402","71066","3857","43326","4826","(X)","(X)","23.9","1.5","25.0","1.9","30.6","2.0","20.5","2.0","47.9","1.2","52.1","1.2","84.0","1.8","N","N","N","N","N","N","N","N","N","N","N","N","1.6","0.5","N","N","2.3","0.8","9.1","2.5","38.7","3.0","22.5","2.3","8.1","1.5","13.3","1.8","6.1","1.4","88.7","2.9","19.4","2.2","(X)","(X)","17.0","2.8","83.0","2.8","(X)","(X)"
"1600000US1823278","Fishers city, Indiana","65773","2593","11606","2757","19583","2809","24255","3089","10329","2116","31547","2137","34226","1814","N","N","N","N","2621","1565","N","N","N","N","N","N","N","N","N","N","N","N","0","201","653","570","8591","2415","10744","2425","5053","1920","27148","3906","13584","2665","65120","2504","40732","4224","65743","2603","1772","1189","63971","2968","110954","10199","(X)","(X)","17.6","3.8","29.8","4.6","36.9","4.5","15.7","3.1","48.0","2.3","52.0","2.3","N","N","N","N","4.0","2.4","N","N","N","N","N","N","N","N","N","N","N","N","0.0","0.3","1.0","0.9","13.1","3.7","16.3","3.7","7.7","2.9","41.3","5.2","20.7","4.2","99.0","0.9","61.9","5.7","(X)","(X)","2.7","1.8","97.3","1.8","(X)","(X)"
"1600000US1825000","Fort Wayne city, Indiana","184660","3780","44792","1732","42954","1953","59218","2196","37696","2114","86702","2242","97958","2308","143969","3462","27452","1689","4421","1143","N","N","N","N","3022","933","N","N","10245","1209","136952","3154","4139","1128","12980","1884","55105","3175","44546","3289","19235","2080","33970","2446","14685","1846","167541","3856","48655","3088","180858","3966","21051","2442","159807","4733","50070","2018","(X)","(X)","24.3","0.8","23.3","1.0","32.1","1.0","20.4","1.1","47.0","0.7","53.0","0.7","78.0","1.2","14.9","0.9","2.4","0.6","N","N","N","N","1.6","0.5","N","N","5.5","0.6","74.2","1.1","2.2","0.6","7.0","1.0","29.8","1.6","24.1","1.7","10.4","1.1","18.4","1.3","8.0","1.0","90.7","1.2","26.3","1.7","(X)","(X)","11.6","1.4","88.4","1.4","(X)","(X)"
"1600000US1827000","Gary city, Indiana","52524","2897","12222","1945","10904","1430","16569","1882","12829","1390","22806","1845","29718","2017","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2154","793","5322","1239","21850","2191","13518","1915","3066","872","4081","1026","2533","849","45048","2346","6614","1292","52216","2920","12856","2485","39360","3265","31124","3490","(X)","(X)","23.3","3.3","20.8","2.8","31.5","2.8","24.4","2.5","43.4","2.4","56.6","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.1","1.5","10.1","2.1","41.6","3.3","25.7","3.6","5.8","1.7","7.8","2.0","4.8","1.6","85.8","2.2","12.6","2.5","(X)","(X)","24.6","4.6","75.4","4.6","(X)","(X)"
"1600000US1831000","Hammond city, Indiana","54565","2877","10188","1606","11537","1433","21953","2104","10887","1635","25015","1918","29550","2066","27260","3645","N","N","N","N","N","N","N","N","11903","3291","N","N","18239","3067","N","N","3171","1014","5812","1414","22123","2746","12067","1848","4670","1177","5146","903","1576","590","45582","2962","6722","1133","53928","2835","8355","1988","45573","3185","48211","4419","(X)","(X)","18.7","2.8","21.1","2.6","40.2","3.1","20.0","2.7","45.8","2.5","54.2","2.5","50.0","5.4","N","N","N","N","N","N","N","N","21.8","6.1","N","N","33.4","5.5","N","N","5.8","1.9","10.7","2.5","40.5","4.0","22.1","3.5","8.6","2.2","9.4","1.5","2.9","1.1","83.5","3.0","12.3","1.9","(X)","(X)","15.5","3.6","84.5","3.6","(X)","(X)"
"1600000US1836003","Indianapolis city (balance), Indiana","606235","7554","147166","4214","158505","4647","190284","3607","110280","1806","285126","4857","321109","4807","399869","5407","170614","5101","13246","2762","N","N","N","N","5657","1999","14896","2995","31930","3767","376346","4622","15351","2119","52551","5573","188500","7953","126722","5708","46602","3856","115133","6443","61376","4432","538333","7902","176509","8245","593810","7736","82536","6429","511274","9482","50181","1647","(X)","(X)","24.3","0.6","26.1","0.6","31.4","0.6","18.2","0.3","47.0","0.5","53.0","0.5","66.0","0.8","28.1","0.7","2.2","0.4","N","N","N","N","0.9","0.3","2.5","0.5","5.3","0.6","62.1","0.8","2.5","0.4","8.7","0.9","31.1","1.3","20.9","0.9","7.7","0.6","19.0","1.0","10.1","0.7","88.8","0.9","29.1","1.3","(X)","(X)","13.9","1.1","86.1","1.1","(X)","(X)"
"1600000US1840788","Lafayette city, Indiana","52560","2882","14460","2046","14110","1656","14170","1487","9820","1341","26278","2260","26282","1857","47802","2874","N","N","N","N","N","N","N","N","N","N","N","N","3035","1173","N","N","1469","645","3206","1143","19276","2714","11812","1929","3931","1129","8584","1411","4282","1065","47885","2717","12866","1853","51565","2859","6193","1506","45372","3341","46168","3141","(X)","(X)","27.5","3.1","26.8","2.9","27.0","2.5","18.7","2.7","50.0","2.8","50.0","2.8","90.9","2.6","N","N","N","N","N","N","N","N","N","N","N","N","5.8","2.2","N","N","2.8","1.2","6.1","2.1","36.7","4.5","22.5","3.6","7.5","2.2","16.3","2.6","8.1","2.0","91.1","2.4","24.5","3.4","(X)","(X)","12.0","3.1","88.0","3.1","(X)","(X)"
"1600000US1851876","Muncie city, Indiana","57962","2023","24345","1634","9255","1151","13906","1716","10456","1523","27482","1322","30480","1479","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","473","275","2855","989","20073","2371","20430","2452","4458","1122","4995","1397","4678","1196","54634","2037","9673","1825","51453","2432","16344","2465","35109","2854","36632","6228","(X)","(X)","42.0","2.8","16.0","2.0","24.0","2.6","18.0","2.4","47.4","1.7","52.6","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.8","0.5","4.9","1.7","34.6","3.9","35.2","4.2","7.7","1.9","8.6","2.4","8.1","2.0","94.3","1.6","16.7","3.0","(X)","(X)","31.8","4.5","68.2","4.5","(X)","(X)"
"1600000US1854180","Noblesville city, Indiana","46512","2670","9172","1980","12981","2240","17071","2328","7288","1782","22676","1994","23836","1943","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111","128","2184","982","8713","1708","7907","1669","3274","914","16005","2198","8318","2461","44217","2558","24323","2916","45702","2592","3755","1477","41947","2618","99566","8061","(X)","(X)","19.7","3.9","27.9","5.2","36.7","4.3","15.7","3.6","48.8","3.1","51.2","3.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.2","0.3","4.7","2.0","18.7","3.5","17.0","3.5","7.0","2.0","34.4","4.4","17.9","5.1","95.1","2.0","52.3","5.4","(X)","(X)","8.2","3.1","91.8","3.1","(X)","(X)"
"1600000US1871000","South Bend city, Indiana","71347","3023","17158","1728","17242","1666","22894","1547","14053","1435","33502","1881","37845","2271","49121","2846","17607","2012","N","N","N","N","N","N","2109","1038","N","N","6817","1089","44473","2824","1800","587","7363","1357","23058","2331","16006","2032","4777","989","10823","1576","7520","1156","62184","2990","18343","1956","68744","2963","14599","1864","54145","2966","41461","2154","(X)","(X)","24.0","2.2","24.2","2.0","32.1","1.8","19.7","1.9","47.0","2.0","53.0","2.0","68.8","3.0","24.7","2.6","N","N","N","N","N","N","3.0","1.4","N","N","9.6","1.5","62.3","3.0","2.5","0.8","10.3","1.9","32.3","2.9","22.4","2.8","6.7","1.4","15.2","2.0","10.5","1.6","87.2","2.0","25.7","2.3","(X)","(X)","21.2","2.6","78.8","2.6","(X)","(X)"
"1600000US1901855","Ames city, Iowa","54668","1704","31781","1556","7986","983","8286","1174","6615","1151","29794","1455","24874","906","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","206","256","392","286","7300","1499","25188","2352","3189","1012","11219","1550","7174","1548","54070","1781","18393","2171","43784","2177","10794","1989","32990","2696","60312","9366","(X)","(X)","58.1","2.1","14.6","1.8","15.2","2.1","12.1","2.1","54.5","1.5","45.5","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.4","0.5","0.7","0.5","13.4","2.8","46.1","3.9","5.8","1.9","20.5","2.7","13.1","2.8","98.9","0.8","33.6","3.8","(X)","(X)","24.7","4.5","75.3","4.5","(X)","(X)"
"1600000US1902305","Ankeny city, Iowa","46299","2646","10757","2225","15380","1776","12765","2214","7397","2270","22293","2053","24006","1590","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","879","604","605","371","7520","1914","8012","1603","6174","1842","16085","2517","7024","2052","44815","2725","23109","2515","45684","2688","2092","980","43592","2673","97816","7187","(X)","(X)","23.2","4.3","33.2","4.5","27.6","4.6","16.0","4.5","48.2","2.8","51.8","2.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.9","1.3","1.3","0.8","16.2","3.9","17.3","3.4","13.3","3.8","34.7","5.2","15.2","4.4","96.8","1.6","49.9","5.0","(X)","(X)","4.6","2.1","95.4","2.1","(X)","(X)"
"1600000US1912000","Cedar Rapids city, Iowa","99390","2581","23077","1738","23688","1782","31820","2304","20805","1582","47268","1900","52122","1662","87920","2692","6897","1292","N","N","N","N","N","N","N","N","N","N","2966","623","85647","2520","1839","793","5550","1534","26243","2748","24218","2516","12562","2146","21128","2257","7850","1335","92001","2903","28978","2448","96595","2626","12239","2291","84356","3095","57704","4132","(X)","(X)","23.2","1.7","23.8","1.7","32.0","1.9","20.9","1.6","47.6","1.3","52.4","1.3","88.5","1.4","6.9","1.3","N","N","N","N","N","N","N","N","N","N","3.0","0.6","86.2","1.3","1.9","0.8","5.6","1.5","26.4","2.7","24.4","2.5","12.6","2.1","21.3","2.2","7.9","1.3","92.6","1.7","29.2","2.4","(X)","(X)","12.7","2.3","87.3","2.3","(X)","(X)"
"1600000US1919000","Davenport city, Iowa","76673","1713","15502","1423","20880","1634","24870","1706","15421","1347","37375","1386","39298","1253","63927","1741","N","N","N","N","N","N","N","N","N","N","N","N","4734","949","N","N","1897","663","5237","1324","22621","1988","18760","1824","9340","1608","12541","1611","6277","1050","69539","1791","18818","1916","74096","1834","10220","2191","63876","2651","57867","4880","(X)","(X)","20.2","1.8","27.2","2.1","32.4","2.1","20.1","1.6","48.7","1.3","51.3","1.3","83.4","1.3","N","N","N","N","N","N","N","N","N","N","N","N","6.2","1.2","N","N","2.5","0.9","6.8","1.7","29.5","2.6","24.5","2.2","12.2","2.1","16.4","2.1","8.2","1.4","90.7","1.5","24.5","2.5","(X)","(X)","13.8","2.9","86.2","2.9","(X)","(X)"
"1600000US1921000","Des Moines city, Iowa","151133","4122","37089","2798","36752","2928","48167","3330","29125","2454","73067","3014","78066","3198","125449","4307","15703","1913","4997","1359","N","N","N","N","1653","850","N","N","11396","1421","116877","4186","3739","1118","11111","1939","43469","3953","40629","3031","11756","1516","29132","2438","11297","1443","136283","4228","40429","2901","147487","4097","19784","3157","127703","4376","54566","3534","(X)","(X)","24.5","1.7","24.3","1.9","31.9","1.9","19.3","1.6","48.3","1.5","51.7","1.5","83.0","1.8","10.4","1.2","3.3","0.9","N","N","N","N","1.1","0.6","N","N","7.5","0.9","77.3","1.8","2.5","0.7","7.4","1.3","28.8","2.4","26.9","1.9","7.8","1.0","19.3","1.5","7.5","1.0","90.2","1.4","26.8","1.8","(X)","(X)","13.4","2.1","86.6","2.1","(X)","(X)"
"1600000US1938595","Iowa City city, Iowa","60763","1937","27971","2058","10739","1326","12518","1255","9535","1409","28567","1569","32196","1660","52491","2452","N","N","2756","633","N","N","N","N","N","N","N","N","2700","678","50778","2349","272","297","967","536","9203","1833","19435","2596","3187","1158","15382","1999","12317","1853","59524","2030","27699","2584","55220","2080","15800","2726","39420","2483","51252","3853","(X)","(X)","46.0","2.9","17.7","2.3","20.6","2.0","15.7","2.2","47.0","2.1","53.0","2.1","86.4","2.9","N","N","4.5","1.0","N","N","N","N","N","N","N","N","4.4","1.1","83.6","3.0","0.4","0.5","1.6","0.9","15.1","2.9","32.0","4.1","5.2","1.9","25.3","3.3","20.3","3.1","98.0","1.0","45.6","4.3","(X)","(X)","28.6","4.5","71.4","4.5","(X)","(X)"
"1600000US1973335","Sioux City city, Iowa","57703","2398","12259","1132","15566","1446","18186","1427","11692","1004","28244","1632","29459","1500","50651","2268","N","N","N","N","N","N","N","N","N","N","N","N","8601","696","N","N","3552","1327","3887","1190","19384","2342","14349","1712","5917","1416","7414","1453","3200","864","50264","2645","10614","1761","55777","2474","7670","1880","48107","2780","52164","5678","(X)","(X)","21.2","1.6","27.0","2.2","31.5","2.2","20.3","1.7","48.9","1.8","51.1","1.8","87.8","2.4","N","N","N","N","N","N","N","N","N","N","N","N","14.9","1.1","N","N","6.2","2.3","6.7","2.0","33.6","3.6","24.9","3.0","10.3","2.4","12.8","2.4","5.5","1.5","87.1","2.8","18.4","2.9","(X)","(X)","13.8","3.3","86.2","3.3","(X)","(X)"
"1600000US1982425","Waterloo city, Iowa","50065","1840","12550","1408","10523","1327","16439","1551","10553","1308","24477","1531","25588","1294","39861","1937","7369","959","N","N","N","N","N","N","N","N","N","N","1705","579","39047","1970","1197","511","3928","1142","18167","2013","11124","1484","4297","946","8261","1553","3091","955","44940","2350","11352","1807","49458","1889","7022","1215","42436","2221","51835","2605","(X)","(X)","25.1","2.5","21.0","2.9","32.8","2.7","21.1","2.4","48.9","2.2","51.1","2.2","79.6","2.3","14.7","1.9","N","N","N","N","N","N","N","N","N","N","3.4","1.2","78.0","2.3","2.4","1.0","7.8","2.3","36.3","3.5","22.2","2.9","8.6","1.9","16.5","3.1","6.2","1.9","89.8","2.7","22.7","3.5","(X)","(X)","14.2","2.5","85.8","2.5","(X)","(X)"
"1600000US1983910","West Des Moines city, Iowa","50867","2661","9576","1794","12902","2332","17702","1690","10687","1561","24842","1797","26025","2022","46174","3133","N","N","2959","1334","N","N","N","N","N","N","N","N","N","N","44910","3186","1002","749","1508","655","8861","1724","8003","1644","5208","1482","18596","2699","7689","1542","48357","2768","26285","2864","50586","2650","2305","966","48281","2468","80697","6326","(X)","(X)","18.8","3.5","25.4","4.2","34.8","2.8","21.0","2.9","48.8","2.7","51.2","2.7","90.8","3.1","N","N","5.8","2.6","N","N","N","N","N","N","N","N","N","N","88.3","3.5","2.0","1.5","3.0","1.3","17.4","3.3","15.7","3.2","10.2","2.8","36.6","4.8","15.1","3.0","95.1","1.8","51.7","4.9","(X)","(X)","4.6","1.8","95.4","1.8","(X)","(X)"
"1600000US2036000","Kansas City city, Kansas","91907","2420","22140","1002","22840","1652","29069","1333","17858","724","44219","1381","47688","1705","54716","2102","N","N","3738","710","N","N","N","N","4048","1199","N","N","13858","1446","N","N","3429","852","8926","1573","32624","2540","19551","2067","8803","1737","12122","1968","6452","1245","79552","2684","18574","2222","90971","2493","15089","2506","75882","3293","47788","3856","(X)","(X)","24.1","1.0","24.9","1.4","31.6","1.2","19.4","0.9","48.1","1.0","51.9","1.0","59.5","1.4","N","N","4.1","0.8","N","N","N","N","4.4","1.3","N","N","15.1","1.4","N","N","3.7","0.9","9.7","1.7","35.5","2.6","21.3","2.2","9.6","1.9","13.2","2.1","7.0","1.3","86.6","1.9","20.2","2.4","(X)","(X)","16.6","2.7","83.4","2.7","(X)","(X)"
"1600000US2038900","Lawrence city, Kansas","75054","1682","30814","1651","15642","1501","16940","1579","11658","1169","36391","1416","38663","1500","63015","1397","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","272","274","2339","934","15564","2496","20578","2426","6509","2000","19476","2242","10316","1717","72443","1853","29792","2728","68261","2121","12272","2442","55989","2965","59573","7282","(X)","(X)","41.1","1.9","20.8","2.0","22.6","2.0","15.5","1.5","48.5","1.6","51.5","1.6","84.0","1.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.4","0.4","3.1","1.2","20.7","3.3","27.4","3.1","8.7","2.7","25.9","2.8","13.7","2.3","96.5","1.3","39.7","3.5","(X)","(X)","18.0","3.5","82.0","3.5","(X)","(X)"
"1600000US2052575","Olathe city, Kansas","93973","3184","17231","2210","29303","2615","31233","2747","16206","1886","45919","2196","48054","2214","81617","3603","5066","1365","3566","1138","N","N","N","N","N","N","N","N","6813","1702","76389","3522","1470","775","3053","884","16677","2321","22501","2045","7150","1154","27733","2309","15389","1759","89450","3319","43122","3024","92784","3229","4653","1300","88131","3522","96313","5378","(X)","(X)","18.3","2.1","31.2","3.1","33.2","2.5","17.2","1.8","48.9","1.6","51.1","1.6","86.9","2.4","5.4","1.5","3.8","1.2","N","N","N","N","N","N","N","N","7.2","1.8","81.3","2.8","1.6","0.8","3.2","0.9","17.7","2.4","23.9","2.1","7.6","1.2","29.5","2.2","16.4","1.8","95.2","1.4","45.9","2.8","(X)","(X)","5.0","1.4","95.0","1.4","(X)","(X)"
